investor_id,state,city,city_tier,age_group,gender,annual_income_lakh,kyc_status
INV002651,Haryana,Faridabad,B30,26-35,Male,12.5,Verified
INV003867,Punjab,Amritsar,B30,18-25,Male,4.4,Verified
INV003975,Gujarat,Ahmedabad,T30,36-45,Male,26.2,Verified
INV004120,Telangana,Hyderabad,T30,18-25,Male,7.2,Verified
INV004515,Rajasthan,Udaipur,B30,18-25,Female,5.2,Verified
INV004635,Punjab,Chandigarh,T30,18-25,Male,4.4,Verified
INV004826,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Pending
INV004827,Uttar Pradesh,Kanpur,B30,56+,Female,43.7,Verified
INV002620,Maharashtra,Nashik,B30,46-55,Female,88.5,Verified
INV003643,Telangana,Hyderabad,T30,36-45,Male,48.4,Verified
INV002601,Tamil Nadu,Coimbatore,B30,36-45,Female,34.1,Verified
INV002245,Karnataka,Mysore,B30,26-35,Female,24.6,Verified
INV000092,Haryana,Gurugram,T30,18-25,Female,3.7,Verified
INV000317,West Bengal,Kolkata,T30,36-45,Male,50.2,Verified
INV000556,Rajasthan,Udaipur,B30,18-25,Male,7.2,Verified
INV000636,Delhi,Noida,T30,46-55,Male,79.6,Verified
INV002392,Madhya Pradesh,Indore,T30,56+,Female,68.4,Verified
INV001348,Haryana,Gurugram,T30,26-35,Female,8.6,Verified
INV001290,Tamil Nadu,Chennai,T30,36-45,Female,26.4,Verified
INV001280,Rajasthan,Jaipur,T30,18-25,Male,4.7,Verified
INV001225,Karnataka,Mysore,B30,26-35,Male,16.5,Verified
INV001115,Uttar Pradesh,Kanpur,B30,26-35,Male,20.7,Verified
INV000963,Punjab,Chandigarh,T30,18-25,Male,4.9,Verified
INV003529,Tamil Nadu,Chennai,T30,36-45,Female,36.6,Verified
INV003018,Delhi,Gurugram,T30,36-45,Male,14.1,Verified
INV002717,Maharashtra,Nashik,B30,26-35,Female,24.8,Verified
INV003986,Telangana,Hyderabad,T30,36-45,Male,44.2,Verified
INV004002,Madhya Pradesh,Bhopal,B30,56+,Male,33.1,Verified
INV004027,Punjab,Amritsar,B30,26-35,Male,8.7,Pending
INV004068,West Bengal,Kolkata,T30,46-55,Male,63.0,Verified
INV004376,West Bengal,Kolkata,T30,46-55,Female,92.6,Verified
INV004525,Haryana,Gurugram,T30,26-35,Male,11.4,Verified
INV004679,Madhya Pradesh,Indore,T30,18-25,Female,4.0,Verified
INV004910,Karnataka,Mysore,B30,26-35,Female,22.7,Verified
INV003916,Karnataka,Mysore,B30,26-35,Male,23.6,Verified
INV002514,Rajasthan,Udaipur,B30,18-25,Male,7.5,Verified
INV002473,Uttar Pradesh,Lucknow,T30,36-45,Male,41.8,Verified
INV000250,Maharashtra,Pune,T30,46-55,Male,41.6,Verified
INV000275,Karnataka,Mysore,B30,26-35,Male,10.2,Verified
INV000276,Telangana,Hyderabad,T30,36-45,Female,38.3,Pending
INV000281,Punjab,Chandigarh,T30,26-35,Male,20.5,Pending
INV000837,Telangana,Hyderabad,T30,56+,Male,9.8,Verified
INV000865,Tamil Nadu,Coimbatore,B30,26-35,Male,24.2,Verified
INV000912,Haryana,Faridabad,B30,36-45,Male,26.7,Verified
INV000562,Gujarat,Ahmedabad,T30,36-45,Male,32.9,Verified
INV001135,Haryana,Faridabad,B30,36-45,Male,35.9,Verified
INV002275,Maharashtra,Mumbai,T30,18-25,Male,7.1,Verified
INV002171,Telangana,Hyderabad,T30,56+,Male,21.8,Verified
INV002075,Uttar Pradesh,Lucknow,T30,36-45,Female,34.4,Verified
INV001722,Delhi,Noida,T30,36-45,Female,55.0,Verified
INV001683,Haryana,Gurugram,T30,26-35,Male,8.7,Verified
INV003720,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Verified
INV003099,Gujarat,Surat,T30,36-45,Male,14.4,Verified
INV003068,Delhi,New Delhi,T30,26-35,Male,11.6,Pending
INV002955,Tamil Nadu,Coimbatore,B30,36-45,Female,46.9,Verified
INV004012,Delhi,Noida,T30,46-55,Male,82.3,Verified
INV004155,West Bengal,Kolkata,T30,36-45,Male,43.3,Verified
INV004233,Maharashtra,Nashik,B30,26-35,Female,8.7,Verified
INV004530,Maharashtra,Nashik,B30,36-45,Male,36.2,Verified
INV004557,Maharashtra,Nashik,B30,26-35,Male,8.0,Verified
INV004614,Delhi,New Delhi,T30,18-25,Male,7.7,Verified
INV004819,Telangana,Hyderabad,T30,26-35,Female,14.8,Verified
INV002900,Haryana,Faridabad,B30,26-35,Female,14.2,Verified
INV000021,Uttar Pradesh,Agra,B30,46-55,Male,76.8,Verified
INV000213,Punjab,Chandigarh,T30,26-35,Male,19.6,Verified
INV000452,Tamil Nadu,Coimbatore,B30,26-35,Male,18.1,Verified
INV000772,Karnataka,Bangalore,T30,56+,Female,16.1,Verified
INV000942,Haryana,Faridabad,B30,56+,Male,70.2,Verified
INV002593,Madhya Pradesh,Indore,T30,36-45,Male,36.5,Verified
INV001843,West Bengal,Kolkata,T30,46-55,Male,51.9,Verified
INV001417,West Bengal,Kolkata,T30,36-45,Female,12.3,Pending
INV001763,Uttar Pradesh,Lucknow,T30,46-55,Male,42.0,Pending
INV003681,Telangana,Hyderabad,T30,26-35,Female,17.4,Verified
INV003558,Uttar Pradesh,Lucknow,T30,18-25,Male,6.1,Verified
INV003311,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Verified
INV004348,Delhi,New Delhi,T30,26-35,Female,13.4,Verified
INV004651,Rajasthan,Udaipur,B30,46-55,Male,39.1,Verified
INV004716,Telangana,Hyderabad,T30,18-25,Male,5.4,Verified
INV004905,Punjab,Amritsar,B30,56+,Male,40.4,Verified
INV004993,Karnataka,Bangalore,T30,36-45,Female,55.6,Verified
INV003535,Maharashtra,Nashik,B30,26-35,Male,12.5,Verified
INV002129,Rajasthan,Jaipur,T30,56+,Male,10.0,Verified
INV000361,Maharashtra,Pune,T30,46-55,Male,27.1,Verified
INV000643,Haryana,Faridabad,B30,26-35,Female,23.5,Verified
INV001073,West Bengal,Kolkata,T30,36-45,Female,25.1,Verified
INV001359,Haryana,Gurugram,T30,36-45,Female,41.8,Verified
INV002689,Madhya Pradesh,Bhopal,B30,26-35,Male,7.4,Verified
INV002370,Delhi,Noida,T30,26-35,Male,16.6,Verified
INV001851,Gujarat,Ahmedabad,T30,26-35,Male,16.2,Verified
INV002209,West Bengal,Kolkata,T30,56+,Male,9.6,Verified
INV003808,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Verified
INV003577,Punjab,Amritsar,B30,26-35,Female,22.7,Verified
INV003140,West Bengal,Kolkata,T30,26-35,Male,16.9,Verified
INV003917,Haryana,Faridabad,B30,26-35,Male,16.0,Verified
INV003949,Madhya Pradesh,Bhopal,B30,56+,Male,54.8,Verified
INV004930,West Bengal,Kolkata,T30,26-35,Male,15.5,Verified
INV004825,Delhi,Noida,T30,56+,Male,15.3,Verified
INV004810,Telangana,Hyderabad,T30,26-35,Female,14.5,Verified
INV003983,Haryana,Faridabad,B30,26-35,Female,22.3,Verified
INV004494,Delhi,Noida,T30,26-35,Female,22.0,Verified
INV004428,Rajasthan,Udaipur,B30,26-35,Female,6.7,Verified
INV004303,Punjab,Chandigarh,T30,26-35,Male,24.4,Verified
INV004569,Tamil Nadu,Coimbatore,B30,36-45,Male,47.3,Verified
INV002702,Punjab,Chandigarh,T30,36-45,Male,25.4,Verified
INV002405,Maharashtra,Nashik,B30,18-25,Male,7.6,Verified
INV002577,Karnataka,Mysore,B30,36-45,Female,60.0,Verified
INV000148,Telangana,Hyderabad,T30,18-25,Female,3.5,Pending
INV000580,Uttar Pradesh,Agra,B30,56+,Male,31.8,Verified
INV001352,Punjab,Chandigarh,T30,26-35,Female,8.3,Verified
INV000587,Punjab,Chandigarh,T30,26-35,Male,15.5,Verified
INV001505,Uttar Pradesh,Lucknow,T30,26-35,Female,17.0,Verified
INV002221,Madhya Pradesh,Indore,T30,18-25,Male,5.7,Verified
INV002188,Rajasthan,Jaipur,T30,26-35,Male,19.1,Verified
INV002163,Tamil Nadu,Coimbatore,B30,26-35,Female,10.5,Verified
INV001820,Maharashtra,Mumbai,T30,36-45,Female,39.3,Verified
INV002067,Gujarat,Ahmedabad,T30,36-45,Female,46.2,Verified
INV003275,Uttar Pradesh,Agra,B30,26-35,Female,8.1,Pending
INV003098,Gujarat,Surat,T30,26-35,Female,9.5,Verified
INV003091,Delhi,New Delhi,T30,36-45,Female,36.4,Verified
INV003056,Karnataka,Bangalore,T30,26-35,Female,20.6,Verified
INV002830,Karnataka,Mysore,B30,56+,Male,72.2,Verified
INV002864,Madhya Pradesh,Bhopal,B30,26-35,Male,6.8,Verified
INV002800,West Bengal,Kolkata,T30,36-45,Male,51.9,Verified
INV002737,Gujarat,Ahmedabad,T30,18-25,Female,5.4,Verified
INV002970,Telangana,Hyderabad,T30,26-35,Female,12.4,Verified
INV004913,Rajasthan,Udaipur,B30,26-35,Male,8.6,Verified
INV004951,Karnataka,Mysore,B30,26-35,Female,7.5,Verified
INV004330,Haryana,Faridabad,B30,46-55,Female,92.7,Verified
INV004306,Telangana,Hyderabad,T30,26-35,Female,20.4,Verified
INV003987,Tamil Nadu,Coimbatore,B30,26-35,Female,24.1,Verified
INV003682,Madhya Pradesh,Indore,T30,36-45,Male,45.6,Verified
INV003647,Haryana,Faridabad,B30,56+,Male,57.2,Verified
INV003525,Karnataka,Mysore,B30,36-45,Male,36.1,Verified
INV002237,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Verified
INV000012,Uttar Pradesh,Kanpur,B30,46-55,Male,51.6,Verified
INV002481,West Bengal,Kolkata,T30,46-55,Male,64.1,Verified
INV000675,Uttar Pradesh,Kanpur,B30,36-45,Male,27.9,Verified
INV000722,Punjab,Chandigarh,T30,26-35,Female,8.1,Verified
INV000937,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Verified
INV002175,Uttar Pradesh,Kanpur,B30,36-45,Male,47.8,Verified
INV002008,Haryana,Gurugram,T30,46-55,Male,83.3,Verified
INV001421,Telangana,Hyderabad,T30,26-35,Male,19.8,Pending
INV001399,Delhi,New Delhi,T30,26-35,Female,16.4,Verified
INV001344,Rajasthan,Jaipur,T30,26-35,Male,10.0,Verified
INV001406,Telangana,Hyderabad,T30,46-55,Male,86.0,Verified
INV003600,West Bengal,Kolkata,T30,56+,Female,19.3,Verified
INV003370,Karnataka,Mysore,B30,56+,Female,54.8,Verified
INV003245,Maharashtra,Pune,T30,26-35,Male,21.5,Verified
INV003174,Tamil Nadu,Chennai,T30,26-35,Female,10.0,Verified
INV003080,Madhya Pradesh,Indore,T30,26-35,Male,20.5,Verified
INV003000,Delhi,Gurugram,T30,36-45,Male,32.3,Verified
INV002944,Karnataka,Mysore,B30,36-45,Female,28.1,Verified
INV003185,Rajasthan,Udaipur,B30,26-35,Female,23.1,Verified
INV002680,West Bengal,Kolkata,T30,36-45,Male,17.4,Verified
INV004764,Punjab,Amritsar,B30,46-55,Female,79.4,Verified
INV004736,Tamil Nadu,Chennai,T30,36-45,Male,19.7,Verified
INV004681,Haryana,Faridabad,B30,26-35,Female,19.0,Verified
INV004536,Telangana,Hyderabad,T30,26-35,Female,6.3,Verified
INV004104,Tamil Nadu,Coimbatore,B30,26-35,Male,10.5,Verified
INV003918,Madhya Pradesh,Indore,T30,56+,Male,51.2,Verified
INV000834,Uttar Pradesh,Agra,B30,18-25,Female,6.6,Verified
INV002526,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Pending
INV002586,West Bengal,Kolkata,T30,26-35,Female,9.1,Verified
INV000635,Delhi,New Delhi,T30,18-25,Female,4.2,Verified
INV000568,Delhi,New Delhi,T30,36-45,Male,48.4,Verified
INV000045,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,Pending
INV001157,Tamil Nadu,Coimbatore,B30,36-45,Female,23.0,Verified
INV002378,Haryana,Gurugram,T30,26-35,Male,12.1,Verified
INV002308,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Verified
INV002123,West Bengal,Kolkata,T30,26-35,Male,14.7,Verified
INV002043,Uttar Pradesh,Lucknow,T30,18-25,Male,6.7,Verified
INV001791,Delhi,New Delhi,T30,26-35,Male,13.3,Pending
INV001711,Madhya Pradesh,Bhopal,B30,46-55,Male,99.0,Verified
INV001597,West Bengal,Kolkata,T30,36-45,Male,46.1,Verified
INV003572,Punjab,Amritsar,B30,46-55,Male,65.9,Verified
INV003360,Madhya Pradesh,Indore,T30,26-35,Female,19.5,Verified
INV003001,Haryana,Faridabad,B30,56+,Female,48.8,Verified
INV003031,Karnataka,Bangalore,T30,18-25,Male,7.7,Pending
INV002925,West Bengal,Kolkata,T30,36-45,Female,48.6,Verified
INV002743,Haryana,Gurugram,T30,56+,Male,49.8,Pending
INV003128,Uttar Pradesh,Kanpur,B30,18-25,Female,7.7,Verified
INV004846,Rajasthan,Udaipur,B30,26-35,Male,9.2,Verified
INV004640,Telangana,Hyderabad,T30,36-45,Male,46.5,Verified
INV003824,Telangana,Hyderabad,T30,26-35,Male,9.4,Verified
INV004123,Haryana,Gurugram,T30,36-45,Male,53.8,Pending
INV004039,Gujarat,Surat,T30,46-55,Female,89.7,Verified
INV002453,Gujarat,Surat,T30,26-35,Female,16.1,Verified
INV000070,West Bengal,Kolkata,T30,56+,Female,20.1,Verified
INV000195,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Verified
INV000560,Punjab,Chandigarh,T30,18-25,Male,3.4,Verified
INV000725,Telangana,Hyderabad,T30,18-25,Male,6.9,Verified
INV001160,Karnataka,Mysore,B30,36-45,Female,13.8,Verified
INV001172,Tamil Nadu,Coimbatore,B30,26-35,Female,7.1,Verified
INV001298,Delhi,Gurugram,T30,26-35,Female,24.4,Verified
INV002415,West Bengal,Kolkata,T30,36-45,Male,13.9,Verified
INV002269,Punjab,Amritsar,B30,36-45,Female,49.0,Verified
INV002150,Uttar Pradesh,Kanpur,B30,26-35,Female,21.5,Verified
INV001825,Haryana,Faridabad,B30,26-35,Male,21.7,Verified
INV002686,Punjab,Chandigarh,T30,18-25,Male,5.7,Pending
INV001740,Uttar Pradesh,Kanpur,B30,36-45,Female,53.9,Verified
INV001813,Karnataka,Mysore,B30,36-45,Male,27.0,Verified
INV001437,Maharashtra,Nashik,B30,26-35,Female,14.3,Verified
INV003989,Maharashtra,Nashik,B30,26-35,Male,24.6,Verified
INV004046,Madhya Pradesh,Indore,T30,36-45,Male,53.6,Verified
INV004222,Uttar Pradesh,Kanpur,B30,26-35,Male,10.9,Verified
INV004280,Rajasthan,Jaipur,T30,26-35,Female,8.5,Verified
INV004886,Tamil Nadu,Chennai,T30,26-35,Male,18.1,Verified
INV002701,Rajasthan,Jaipur,T30,26-35,Male,11.6,Verified
INV004044,Rajasthan,Jaipur,T30,46-55,Male,82.3,Verified
INV002469,Tamil Nadu,Chennai,T30,26-35,Female,12.3,Pending
INV002358,Telangana,Hyderabad,T30,36-45,Female,55.6,Verified
INV002556,Delhi,Noida,T30,26-35,Male,8.1,Verified
INV000071,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Pending
INV000298,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,Verified
INV000337,Haryana,Faridabad,B30,56+,Female,73.4,Verified
INV000357,Rajasthan,Udaipur,B30,26-35,Male,24.5,Verified
INV000615,Punjab,Amritsar,B30,36-45,Male,60.0,Verified
INV001413,Karnataka,Bangalore,T30,36-45,Male,41.8,Verified
INV002104,Maharashtra,Mumbai,T30,26-35,Female,15.0,Verified
INV001832,Punjab,Chandigarh,T30,18-25,Male,3.8,Verified
INV001645,Uttar Pradesh,Kanpur,B30,46-55,Male,77.5,Verified
INV003082,Telangana,Hyderabad,T30,26-35,Male,18.7,Verified
INV003335,Maharashtra,Pune,T30,18-25,Male,4.1,Verified
INV002693,Uttar Pradesh,Kanpur,B30,26-35,Male,22.5,Verified
INV002897,Maharashtra,Pune,T30,26-35,Male,23.1,Verified
INV003469,Maharashtra,Nashik,B30,26-35,Male,9.9,Verified
INV003633,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,Verified
INV004803,Haryana,Gurugram,T30,18-25,Female,7.7,Verified
INV004836,West Bengal,Kolkata,T30,26-35,Male,8.3,Verified
INV002408,Rajasthan,Jaipur,T30,56+,Male,56.2,Verified
INV002536,West Bengal,Kolkata,T30,26-35,Male,11.9,Verified
INV000004,Punjab,Chandigarh,T30,26-35,Male,20.0,Verified
INV000838,Madhya Pradesh,Bhopal,B30,26-35,Male,21.9,Verified
INV001195,Gujarat,Surat,T30,26-35,Male,6.4,Verified
INV001593,Punjab,Chandigarh,T30,36-45,Female,53.2,Verified
INV002382,Maharashtra,Mumbai,T30,26-35,Male,18.5,Verified
INV002292,Rajasthan,Udaipur,B30,36-45,Male,54.1,Verified
INV002185,Punjab,Chandigarh,T30,26-35,Male,21.0,Verified
INV002177,Haryana,Gurugram,T30,26-35,Male,13.2,Verified
INV001979,Maharashtra,Pune,T30,26-35,Male,12.2,Verified
INV001726,Rajasthan,Udaipur,B30,26-35,Male,19.5,Pending
INV001624,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,Verified
INV003135,Gujarat,Ahmedabad,T30,18-25,Female,3.5,Verified
INV002879,Tamil Nadu,Coimbatore,B30,46-55,Male,26.0,Verified
INV002670,Uttar Pradesh,Agra,B30,36-45,Male,48.7,Verified
INV002669,Madhya Pradesh,Indore,T30,46-55,Male,50.4,Verified
INV003273,Haryana,Faridabad,B30,36-45,Male,18.3,Verified
INV003540,Telangana,Hyderabad,T30,26-35,Male,23.6,Verified
INV003727,Gujarat,Surat,T30,18-25,Female,7.2,Pending
INV003569,Delhi,Gurugram,T30,46-55,Male,65.1,Verified
INV000800,Delhi,New Delhi,T30,36-45,Female,58.8,Verified
INV000742,Uttar Pradesh,Lucknow,T30,36-45,Male,27.4,Verified
INV002001,Uttar Pradesh,Kanpur,B30,36-45,Female,38.4,Verified
INV001520,Maharashtra,Nashik,B30,36-45,Female,29.7,Verified
INV001171,Punjab,Chandigarh,T30,26-35,Female,22.7,Verified
INV001139,Gujarat,Ahmedabad,T30,36-45,Male,43.6,Verified
INV001886,Haryana,Gurugram,T30,18-25,Male,7.7,Pending
INV003381,Madhya Pradesh,Indore,T30,36-45,Female,12.1,Verified
INV002977,Haryana,Faridabad,B30,36-45,Female,26.6,Verified
INV002626,Karnataka,Bangalore,T30,36-45,Male,29.4,Verified
INV003441,West Bengal,Kolkata,T30,26-35,Male,13.5,Verified
INV002603,Haryana,Gurugram,T30,36-45,Male,28.4,Verified
INV003213,Uttar Pradesh,Lucknow,T30,26-35,Male,21.3,Verified
INV004506,Karnataka,Mysore,B30,46-55,Male,76.9,Verified
INV003841,Karnataka,Mysore,B30,26-35,Male,15.7,Verified
INV003849,Karnataka,Mysore,B30,26-35,Male,7.6,Verified
INV004043,Punjab,Amritsar,B30,36-45,Female,39.5,Verified
INV004305,Telangana,Hyderabad,T30,36-45,Female,30.1,Verified
INV004445,Delhi,Noida,T30,36-45,Male,25.7,Verified
INV004863,Maharashtra,Mumbai,T30,26-35,Male,21.1,Verified
INV002576,Telangana,Hyderabad,T30,26-35,Male,20.3,Verified
INV000909,Haryana,Gurugram,T30,46-55,Female,92.6,Pending
INV001086,Tamil Nadu,Coimbatore,B30,56+,Male,26.6,Verified
INV001982,Karnataka,Mysore,B30,26-35,Male,14.9,Verified
INV001952,Uttar Pradesh,Agra,B30,36-45,Male,22.1,Verified
INV001932,Karnataka,Bangalore,T30,36-45,Male,20.1,Verified
INV001816,Telangana,Hyderabad,T30,26-35,Male,9.0,Verified
INV001366,Maharashtra,Pune,T30,26-35,Female,13.6,Verified
INV003119,Karnataka,Bangalore,T30,18-25,Female,4.6,Verified
INV002872,West Bengal,Kolkata,T30,36-45,Male,47.5,Verified
INV002836,Karnataka,Bangalore,T30,36-45,Male,25.2,Verified
INV002704,Delhi,Noida,T30,36-45,Female,47.8,Verified
INV003331,Karnataka,Bangalore,T30,26-35,Female,7.1,Verified
INV003049,Gujarat,Ahmedabad,T30,26-35,Male,15.5,Verified
INV003677,Gujarat,Ahmedabad,T30,36-45,Female,23.8,Verified
INV003874,Punjab,Amritsar,B30,26-35,Female,16.5,Verified
INV004742,Punjab,Chandigarh,T30,26-35,Male,16.2,Verified
INV004851,Uttar Pradesh,Lucknow,T30,26-35,Male,9.3,Verified
INV003616,Rajasthan,Jaipur,T30,36-45,Female,14.0,Verified
INV002383,Madhya Pradesh,Bhopal,B30,18-25,Female,3.2,Verified
INV002006,Punjab,Chandigarh,T30,26-35,Male,15.3,Verified
INV000072,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Verified
INV000099,Haryana,Gurugram,T30,36-45,Male,43.5,Verified
INV000128,Rajasthan,Jaipur,T30,36-45,Female,50.9,Verified
INV000516,Uttar Pradesh,Lucknow,T30,36-45,Male,27.3,Verified
INV000541,Telangana,Hyderabad,T30,46-55,Female,22.9,Verified
INV000203,Maharashtra,Nashik,B30,26-35,Male,16.0,Verified
INV001861,Haryana,Gurugram,T30,26-35,Female,19.4,Verified
INV001844,West Bengal,Kolkata,T30,26-35,Female,18.8,Verified
INV003445,Maharashtra,Nashik,B30,36-45,Male,40.9,Verified
INV003092,Karnataka,Mysore,B30,26-35,Male,20.0,Verified
INV002877,Rajasthan,Jaipur,T30,36-45,Male,56.5,Verified
INV002390,Uttar Pradesh,Kanpur,B30,56+,Female,24.4,Verified
INV003939,Madhya Pradesh,Bhopal,B30,36-45,Female,58.1,Verified
INV004870,Punjab,Amritsar,B30,46-55,Male,65.9,Verified
INV004693,Maharashtra,Nashik,B30,36-45,Male,44.9,Verified
INV004619,Gujarat,Ahmedabad,T30,46-55,Male,47.9,Verified
INV004390,Gujarat,Ahmedabad,T30,18-25,Female,6.0,Verified
INV004301,Haryana,Faridabad,B30,18-25,Male,6.2,Verified
INV004262,Uttar Pradesh,Agra,B30,26-35,Male,6.2,Verified
INV003930,Tamil Nadu,Chennai,T30,36-45,Male,16.2,Verified
INV004954,Haryana,Faridabad,B30,26-35,Female,6.6,Verified
INV000439,Rajasthan,Udaipur,B30,56+,Male,23.4,Verified
INV000098,Telangana,Hyderabad,T30,36-45,Male,33.8,Verified
INV000046,Gujarat,Ahmedabad,T30,26-35,Female,24.5,Verified
INV000929,West Bengal,Kolkata,T30,36-45,Female,27.7,Verified
INV000073,Punjab,Amritsar,B30,18-25,Male,5.5,Verified
INV001028,Rajasthan,Jaipur,T30,46-55,Female,67.4,Verified
INV001790,Punjab,Chandigarh,T30,46-55,Male,15.8,Pending
INV001611,West Bengal,Kolkata,T30,18-25,Female,7.4,Verified
INV001465,Punjab,Amritsar,B30,26-35,Male,21.0,Verified
INV001548,Delhi,New Delhi,T30,26-35,Male,24.8,Verified
INV003233,Karnataka,Bangalore,T30,56+,Male,16.8,Verified
INV003139,Karnataka,Mysore,B30,36-45,Male,39.4,Verified
INV003059,Uttar Pradesh,Agra,B30,26-35,Male,18.4,Verified
INV004437,Telangana,Hyderabad,T30,26-35,Male,13.7,Verified
INV004700,Gujarat,Ahmedabad,T30,26-35,Male,15.9,Verified
INV004779,West Bengal,Kolkata,T30,36-45,Female,41.0,Verified
INV002532,Telangana,Hyderabad,T30,56+,Female,11.7,Verified
INV000023,West Bengal,Kolkata,T30,46-55,Female,61.9,Verified
INV000095,West Bengal,Kolkata,T30,18-25,Male,6.5,Verified
INV000202,Haryana,Gurugram,T30,18-25,Male,4.1,Pending
INV000972,Telangana,Hyderabad,T30,18-25,Female,5.9,Verified
INV001211,Telangana,Hyderabad,T30,26-35,Male,20.2,Verified
INV002375,Haryana,Gurugram,T30,46-55,Male,64.0,Verified
INV002023,Madhya Pradesh,Indore,T30,36-45,Female,50.5,Verified
INV002036,Madhya Pradesh,Indore,T30,26-35,Male,23.2,Verified
INV001504,Haryana,Faridabad,B30,36-45,Male,25.5,Verified
INV002928,Tamil Nadu,Coimbatore,B30,26-35,Male,9.4,Verified
INV002757,Madhya Pradesh,Indore,T30,18-25,Male,5.0,Verified
INV002468,West Bengal,Kolkata,T30,46-55,Male,48.8,Verified
INV002258,Madhya Pradesh,Bhopal,B30,36-45,Male,33.7,Verified
INV003332,Uttar Pradesh,Kanpur,B30,46-55,Male,83.2,Verified
INV003775,Maharashtra,Mumbai,T30,56+,Male,12.8,Verified
INV003825,Telangana,Hyderabad,T30,56+,Male,69.6,Verified
INV004221,Uttar Pradesh,Agra,B30,36-45,Female,59.4,Pending
INV004592,Maharashtra,Pune,T30,36-45,Male,56.6,Verified
INV002153,Maharashtra,Nashik,B30,18-25,Female,3.5,Pending
INV003601,Haryana,Faridabad,B30,26-35,Female,17.0,Verified
INV002000,Rajasthan,Jaipur,T30,36-45,Female,57.6,Verified
INV001588,Karnataka,Bangalore,T30,56+,Male,75.2,Verified
INV000222,Maharashtra,Mumbai,T30,36-45,Male,46.7,Pending
INV000661,Haryana,Faridabad,B30,36-45,Male,46.8,Pending
INV000680,Tamil Nadu,Chennai,T30,18-25,Female,4.1,Verified
INV000681,Delhi,New Delhi,T30,26-35,Male,23.4,Verified
INV000979,Karnataka,Bangalore,T30,26-35,Male,24.7,Verified
INV001329,Punjab,Amritsar,B30,36-45,Female,37.2,Verified
INV001226,West Bengal,Kolkata,T30,26-35,Female,20.4,Verified
INV003722,Maharashtra,Nashik,B30,36-45,Female,50.8,Verified
INV003594,Madhya Pradesh,Indore,T30,18-25,Male,5.8,Verified
INV003589,Maharashtra,Nashik,B30,26-35,Female,11.4,Verified
INV003194,Haryana,Faridabad,B30,26-35,Female,19.5,Verified
INV003182,Tamil Nadu,Chennai,T30,18-25,Female,4.8,Verified
INV003157,Maharashtra,Pune,T30,36-45,Male,44.7,Verified
INV002964,Rajasthan,Udaipur,B30,46-55,Male,84.1,Verified
INV002809,Uttar Pradesh,Agra,B30,36-45,Male,48.6,Pending
INV004133,Maharashtra,Nashik,B30,36-45,Male,41.6,Verified
INV004267,Gujarat,Surat,T30,46-55,Male,99.7,Verified
INV004362,West Bengal,Kolkata,T30,26-35,Female,12.1,Verified
INV002661,West Bengal,Kolkata,T30,36-45,Male,21.6,Verified
INV003789,Rajasthan,Udaipur,B30,36-45,Male,29.9,Verified
